FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-24,15-24 anni,2014,22.922826,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-24,15-24 anni,2015,21.312629,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-24,15-24 anni,2016,18.83578,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-24,15-24 anni,2017,16.059503,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-24,15-24 anni,2018,15.660796,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-24,15-24 anni,2019,15.467498,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-24,15-24 anni,2020,15.601428,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-24,15-24 anni,2021,15.876771,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-24,15-24 anni,2022,12.775157,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-24,15-24 anni,2023,12.791323,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-24,15-24 anni,2024,10.326601,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-24,15-24 anni,2025,12.732181,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y18-29,18-29 anni,2018,11.114236,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y18-29,18-29 anni,2019,10.368993,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y18-29,18-29 anni,2020,12.306883,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y18-29,18-29 anni,2021,11.132036,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y18-29,18-29 anni,2022,8.936119,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y18-29,18-29 anni,2023,8.420313,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y18-29,18-29 anni,2024,6.940117,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y18-29,18-29 anni,2025,7.397218,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-29,15-29 anni,2018,11.247177,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-29,15-29 anni,2019,10.669463,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-29,15-29 anni,2020,12.527091,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-29,15-29 anni,2021,11.494444,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-29,15-29 anni,2022,9.041271,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-29,15-29 anni,2023,8.540378,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-29,15-29 anni,2024,7.093955,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-29,15-29 anni,2025,7.474353,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2004,2.942381,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2005,3.213152,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2006,2.987629,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2007,2.513021,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2008,2.916766,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2009,4.548557,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2010,5.923382,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2011,5.370633,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2012,7.784478,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2013,8.858759,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2014,9.249829,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2015,8.247513,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2016,7.452903,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2017,7.566,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2018,6.759778,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2019,6.528909,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2020,7.717162,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2021,5.885845,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2022,4.528528,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2023,4.587863,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2024,3.85244,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y25-34,25-34 anni,2025,3.176116,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2004,4.096774,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2005,4.518817,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2006,4.110175,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2007,3.568373,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2008,4.077775,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2009,6.295595,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2010,8.31263,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2011,7.797183,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2012,10.988311,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2013,12.160062,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2014,12.612847,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2015,11.374795,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2016,10.205256,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2017,9.703641,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2018,8.992405,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2019,8.869349,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2020,9.789215,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2021,8.464718,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2022,6.729811,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2023,6.852525,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2024,5.554769,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-34,15-34 anni,2025,5.444102,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-44,35-44 anni,2018,3.597739,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-44,35-44 anni,2019,2.758918,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-44,35-44 anni,2020,2.845099,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-44,35-44 anni,2021,2.452298,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-44,35-44 anni,2022,2.742514,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-44,35-44 anni,2023,2.466293,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-44,35-44 anni,2024,2.190752,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-44,35-44 anni,2025,2.470006,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2004,1.785839,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2005,2.036648,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2006,1.731086,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2007,1.582047,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2008,1.623565,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2009,3.113656,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2010,3.257601,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2011,3.001292,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2012,4.364289,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2013,5.18474,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2014,5.107615,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2015,4.92508,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2016,4.84444,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2017,3.687252,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2018,3.664235,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2019,3.011325,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2020,3.356218,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2021,2.653041,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2022,2.45403,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2023,2.325769,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2024,1.927048,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y35-49,35-49 anni,2025,2.042201,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y45-54,45-54 anni,2018,3.557401,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y45-54,45-54 anni,2019,3.371342,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y45-54,45-54 anni,2020,3.477537,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y45-54,45-54 anni,2021,3.028306,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y45-54,45-54 anni,2022,2.058938,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y45-54,45-54 anni,2023,2.29772,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y45-54,45-54 anni,2024,1.795567,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y45-54,45-54 anni,2025,1.467284,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y55-64,55-64 anni,2018,4.523183,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y55-64,55-64 anni,2019,2.865573,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y55-64,55-64 anni,2020,2.863329,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y55-64,55-64 anni,2021,3.317202,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y55-64,55-64 anni,2022,3.299162,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y55-64,55-64 anni,2023,2.758072,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y55-64,55-64 anni,2024,1.825713,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y55-64,55-64 anni,2025,2.427514,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2004,2.355684,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2005,2.662498,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2006,2.300133,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2007,1.953308,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2008,2.175048,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2009,3.683499,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2010,4.216014,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2011,3.974792,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2012,5.663976,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2013,6.483981,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2014,6.46048,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2015,6.139445,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2016,5.649395,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2017,5.071763,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2018,4.864803,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2019,4.220145,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2020,4.462481,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2021,4.016417,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2022,3.476532,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2023,3.403787,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2024,2.676724,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y20-64,20-64 anni,2025,2.832754,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2004,2.602574,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2005,2.887812,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2006,2.501945,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2007,2.13705,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2008,2.38165,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2009,3.938194,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2010,4.631842,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2011,4.241256,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2012,6.011705,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2013,6.780844,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2014,6.729711,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2015,6.322231,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2016,5.891265,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2017,5.273335,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2018,5.06109,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2019,4.474674,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2020,4.76503,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2021,4.30691,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2022,3.671627,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2023,3.620577,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2024,2.862014,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-64,15-64 anni,2025,2.916707,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2004,2.567214,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2005,2.844303,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2006,2.461837,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2007,2.100958,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2008,2.349788,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2009,3.874149,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2010,4.564054,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2011,4.172146,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2012,5.901264,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2013,6.652214,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2014,6.592577,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2015,6.206162,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2016,5.778941,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2017,5.157732,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2018,4.945791,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2019,4.400158,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2020,4.684604,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2021,4.249929,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2022,3.606256,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2023,3.536192,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2024,2.78825,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y15-74,15-74 anni,2025,2.848286,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2004,1.682109,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2005,1.889863,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2006,1.529928,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2007,1.143093,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2008,1.526462,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2009,2.405684,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2010,2.800352,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2011,2.538214,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2012,3.586812,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2013,4.215915,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2014,3.939041,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2015,4.121983,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2016,3.810725,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2017,3.818729,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2018,3.741204,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2019,2.981207,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2020,2.76666,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2021,3.155938,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2022,2.678989,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2023,2.499546,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2024,1.811823,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,1,Maschi,Y50-74,50-74 anni,2025,1.985494,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-24,15-24 anni,2004,14.552232,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-24,15-24 anni,2005,15.120308,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-24,15-24 anni,2006,14.206395,,
A,Annuale,ITD,Nord-est,UNEM_R,Tasso di disoccupazione,2,Femmine,Y15-24,15-24 anni,2007,12.642494,,
